Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
155000,1.4074911,651.5,0.16301319,-1.0,-1.0,1.0
155500,1.4074908,999.0,1.720703,42.05000635609031,42.05000635609031,1.0
156000,1.4074911,129.33333333333334,0.514367,-1.0,-1.0,1.0
156500,1.4074911,625.0,3.060999,33.40000468492508,33.40000468492508,1.0
157000,1.4074234,None,2.3784027,None,None,1.0
157500,1.4079982,372.0,1.1897763,0.20000004768371582,0.20000004768371582,1.0
158000,1.4079984,None,1.6802096,None,None,1.0
158500,1.4079982,None,0.8504524,None,None,1.0
159000,1.4079982,576.0,1.7125431,26.950003504753113,26.950003504753113,1.0
159500,1.4079982,299.0,1.6312243,0.40000009536743164,0.40000009536743164,1.0
160000,1.4079982,None,2.4168434,None,None,1.0
160500,1.4079983,None,2.3327298,None,None,1.0
161000,1.4079982,90.0,1.734285,-1.0,-1.0,1.0
161500,1.4079983,None,1.9538503,None,None,1.0
162000,1.4080126,None,1.2465177,None,None,1.0
162500,1.4075862,689.0,0.94863015,-1.0,-1.0,1.0
163000,1.4075862,652.0,1.0756071,33.40000465512276,33.40000465512276,1.0
163500,1.4075862,546.0,1.6873646,16.50000238418579,16.50000238418579,1.0
164000,1.4075865,None,1.4399778,None,None,1.0
164500,1.4075863,None,2.811439,None,None,1.0
165000,1.4075862,219.0,0.5736523,2.600000023841858,2.600000023841858,1.0
165500,1.4075862,None,1.739633,None,None,1.0
166000,1.4075862,999.0,1.5559943,60.70000648498535,60.70000648498535,1.0
166500,1.4075863,139.0,0.65270615,-0.9499999992549419,-0.9499999992549419,1.0
167000,1.4079382,577.5,2.021194,1.1499999538064003,1.1499999538064003,1.0
167500,1.4093596,462.0,1.8490734,0.2999999523162842,0.2999999523162842,1.0
168000,1.4093598,106.0,1.1859486,1.199999988079071,1.199999988079071,1.0
168500,1.4093598,44.0,1.3031728,-1.0,-1.0,1.0
169000,1.4093598,None,2.0518177,None,None,1.0
169500,1.4093598,999.0,1.8836397,42.0000057220459,42.0000057220459,1.0
170000,1.4093599,999.0,2.371902,2.999999925494194,2.999999925494194,1.0
170500,1.4093598,433.0,2.6854832,-1.0,-1.0,1.0
171000,1.4093598,87.0,0.9372909,-1.0,-1.0,1.0
171500,1.4093598,None,2.9177067,None,None,1.0
172000,1.4092122,103.0,2.2636414,0.7000001072883606,0.7000001072883606,1.0
172500,1.4080006,None,1.4805481,None,None,1.0
173000,1.4080008,None,2.6150947,None,None,1.0
